scenario_id,category,config_id,top10_score_mean,top10_score_median,top10_score_sd,top1_top10_score_gap,candidate_score_mean,candidate_score_median,candidate_score_sd,candidate_score_p10,candidate_score_p90,candidate_score_p90_p10_gap,candidate_fraction_at_least_095,fixed_reference_history_match,artist_hhi,artist_max_share,genre_hhi,genre_max_share,latency_median_ms
single_sad_anchor,single_track_history,literature_euclidean,0.9214933040471901,0.9204117359006783,0.005950005092373756,0.022037269612970367,0.7513343773150613,0.7409139418724648,0.08597817403844366,0.6629502489328633,0.8740625820531158,0.21111233312025257,0.0,0.900801503735454,0.10000000000000002,0.1,0.11833333333333335,0.2,2.2285000304691494
single_sad_anchor,single_track_history,without_energy_cosine,0.9880683322598175,0.9862794501241001,0.00425252953834237,0.014263434223522053,0.8211324708837131,0.8145131194790327,0.09206817896611375,0.706684155552298,0.953432460989071,0.24674830543677295,0.11,0.8953244129737749,0.10000000000000002,0.1,0.10833333333333335,0.2,4.658400022890419
single_sad_anchor,single_track_history,without_valence_cosine,0.9888700852493335,0.9892005726697113,0.002072383371935622,0.007620891640259919,0.8154103267326065,0.8163211624534094,0.10209125740444622,0.6870532357353978,0.9573738559170959,0.2703206201816981,0.124,0.8533441098372266,0.10000000000000002,0.1,0.14,0.2,4.106500011403114
single_sad_anchor,single_track_history,without_energy_valence_cosine,0.9968279528531877,0.9970985353782134,0.0013786130544586103,0.004501224087744227,0.8656524329943651,0.8614291104138876,0.09418726876989383,0.7454888308976005,0.9811166374643416,0.2356278065667411,0.276,0.8052244756934294,0.10000000000000002,0.1,0.09500000000000001,0.1,3.778599959332496
coherent_pop_h1,coherent_multi_track_history,current_cosine,0.9937291283479112,0.9932305722849788,0.0018682660577064812,0.00663608506011959,0.9058443162872284,0.9406818626241233,0.10455703079618013,0.7968019048525343,0.9828581969115537,0.1860562920590194,0.44,0.8886521242815871,0.10000000000000002,0.1,0.09500000000000001,0.15,3.729899995960295
coherent_pop_h1,coherent_multi_track_history,current_euclidean,0.9212880722557467,0.9216640167945485,0.006434876658018284,0.019912637715081782,0.7710152295636499,0.7811239682543688,0.08741340189273525,0.659327481597192,0.8749214830071609,0.21559400140996887,0.0,0.9243595279212108,0.10000000000000002,0.1,0.10500000000000001,0.15,2.3198999697342515
coherent_pop_h1,coherent_multi_track_history,equal_cosine,0.9921894704038756,0.9918459231378953,0.0025160130967625794,0.008921049988350638,0.8957194241710972,0.9369499347025543,0.11473946717129398,0.7631093600584926,0.9793911034844662,0.21628174342597362,0.41,0.9023667057220027,0.10000000000000002,0.1,0.10000000000000002,0.15,3.6866000154986978
coherent_pop_h1,coherent_multi_track_history,equal_euclidean,0.925244143758357,0.9232267803087868,0.007564448005209623,0.02448016442763057,0.7800666116502105,0.8060248381626405,0.09948082673730962,0.6318639434530593,0.8827061879524704,0.25084224449941106,0.0,0.925244143758357,0.10000000000000002,0.1,0.11000000000000001,0.15,3.0527000199072063
coherent_pop_h1,coherent_multi_track_history,literature_cosine,0.9944893825032062,0.9944246819994615,0.0021000591605285085,0.0066725510397964705,0.9178820159904043,0.9519218476749061,0.10264361748066077,0.8235159545136853,0.9841741206493962,0.16065816613571093,0.514,0.9084721652674534,0.10000000000000002,0.1,0.10500000000000001,0.15,4.305900016333908
coherent_pop_h1,coherent_multi_track_history,literature_euclidean,0.9379480975345601,0.9371894727177563,0.007076551914067483,0.020211601700361626,0.8169071864025548,0.8333195327255285,0.08639701871243605,0.7245694368041641,0.9025933171574428,0.17802388035327876,0.0,0.921240200162035,0.10000000000000002,0.1,0.10500000000000001,0.15,2.745900012087077
